context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
ask.v.61	ask	v	66,71	ask%2:32:04::/4	5	turn to,address,ask,query,question,interrogate	explain,wonder,complain,inquire,remember,know,talk,recall,tell,say,tease,answer,see,hate,interject,mutter,understand,forget,think,unsure,worry,hear,didnt,brag,quit,retort,embarrass,reply,sarcastically,decide,do,about,apologize,why,quip,never,misunderstand,then,loathe,demur,really,whine,even,dislike,care,beforehand,stop,curious,ignore,grumble,cry,would,gloat,fret,scold,listen,jaison,hell,not,hardly,hmmm,truthfully,boss,ever,admonish,deadpan,nobody,dumbfound,just,actually,think,moan,mortify,daydream,bother,recollect,casually,again,wearily,questioner,so,politely,he,believe,anyone,somebody,yell,presume,tickle,hypothetically,fantasize,scare,anything,love,upset,incredulous,instinctively,dare,surmise,you,should,dont,respond,admit,if,what,everything,terrify,someone,wish,shout,want,write,pout,clueless,nope,still,sneer,dread,like,something,everyone,could,cheerfully,valada,yet,always,kickbuttress452,okay,thoughtfully,blame,let,help,call,hedid,wouldnt,tweet,when,i,have,jokingly,hurt,scream,swear,candidly,valada,hallucinating,stammer,jinx,shabaz,speculate,exactly,dammit,sure,aloud,diss,chirp,anybody,squat,yes,need,enquire,voldetool,rhetorically,maybe,suppose,tersely,nt,resent,petrify,simply,critize,incredulously,anyway,anyhow,heck,coyly,jeez,exaggerate,disloyal,groan,anymore,sorry,recognize,stupid,depress,but,now,reconsider,sulk,speak,worry,ldquo,wont,paranoid,trwct,quietly,dryly,idolize,besides	yeah i've got a well my roses are on the west side of the house i asked my neighbors what they wanted to see outside their uh front door
ask.v.62	ask	v	12,17	ask%2:32:04::/4	5	turn to,address,ask,query,question,interrogate	explain,wonder,complain,inquire,remember,know,talk,recall,tell,say,tease,answer,see,hate,interject,mutter,understand,forget,think,unsure,worry,hear,didnt,brag,quit,retort,embarrass,reply,sarcastically,decide,do,about,apologize,why,quip,never,misunderstand,then,loathe,demur,really,whine,even,dislike,care,beforehand,stop,curious,ignore,grumble,cry,would,gloat,fret,scold,listen,jaison,hell,not,hardly,hmmm,truthfully,boss,ever,admonish,deadpan,nobody,dumbfound,just,actually,think,moan,mortify,daydream,bother,recollect,casually,again,wearily,questioner,so,politely,he,believe,anyone,somebody,yell,presume,tickle,hypothetically,fantasize,scare,anything,love,upset,incredulous,instinctively,dare,surmise,you,should,dont,respond,admit,if,what,everything,terrify,someone,wish,shout,want,write,pout,clueless,nope,still,sneer,dread,like,something,everyone,could,cheerfully,valada,yet,always,kickbuttress452,okay,thoughtfully,blame,let,help,call,hedid,wouldnt,tweet,when,i,have,jokingly,hurt,scream,swear,candidly,valada,hallucinating,stammer,jinx,shabaz,speculate,exactly,dammit,sure,aloud,diss,chirp,anybody,squat,yes,need,enquire,voldetool,rhetorically,maybe,suppose,tersely,nt,resent,petrify,simply,critize,incredulously,anyway,anyhow,heck,coyly,jeez,exaggerate,disloyal,groan,anymore,sorry,recognize,stupid,depress,but,now,reconsider,sulk,speak,worry,ldquo,wont,paranoid,trwct,quietly,dryly,idolize,besides	Gore is not asked what he thinks of President Clinton's draft ducking.
ask.v.63	ask	v	20,25	ask%2:32:01::/4	3	ask,quest,solicit,bespeak,request,call for	answer,enquire,decide,advise,submit,arrange,instruct,remind,enquirer,apply,seek,request,inform,check,contact,beforehand,consult,select,invite,unsure,frequently,question,prefer,obtain,faqs,contacting,choose,questionnaire,suggestion,interview,detail,discuss,alternatively,enquiry,refuse,speculatively,prospective,wish,form,remember,need,answered,consultant,look,inquire,personally,straightaway,learndirect,require,if,you,q14,query,assess,yourselves,send,helpdesk,we,opt,ascertain,submitter,eligible,prince2,able,register,alqaeda,resubmit,divulge,information,get,will,registrant,serviceus,elearn,suitability,notify,revealweb,consultee,enter,response,questionaire,direct,prepare,vacancy,unable,customer,anonymously,reassure,find,bicon,wish,fill,leaflet,volunteer,yourself,happens,helpline,homesourcing,beg,rehouse,signer,lipread,suggestions,submission,answerable,q13,caller,funder,referral,reminder,promptly,ineligible,supervisor,requirement,01603,shortlisted,alqaeda,borrow,ecar,interviewers,happy,advisor,applying,providing,overcharge,individually,interviewer,skysurfer,nearest,opting,informing,alqaeda,hdra,exhibitor,delegate,reply,skysurfer,employee,asked,gradsoc,online,referrer,ingoer,write,tutors,cmhc,placements,ensure,keyfact,revisit,younkin,fht,01922,mailshot,advertise,occassionally,attach,fro,visitor,skysurfer,younkin,agcas,representative,webhosting,attender,regularly,politely,pal,valuer,conveyancer,childminding,accept,alopecia,moderator,immediately,timebank,offer,nextstep,disclose,appointments,membership,patients,greensweep,q11,freelancer,faq,proofread,surelet,jobseeker,q7,gradsoc,submit,waiversexpansion,contactable,join,musition,newsflash,tods,notify,sensitise	Many attendees also asked for additional information on the following topics:
ask.v.64	ask	v	11,14	ask%2:32:04::/4	5	turn to,address,ask,query,question,interrogate	explain,wonder,complain,inquire,remember,know,talk,recall,tell,say,tease,answer,see,hate,interject,mutter,understand,forget,think,unsure,worry,hear,didnt,brag,quit,retort,embarrass,reply,sarcastically,decide,do,about,apologize,why,quip,never,misunderstand,then,loathe,demur,really,whine,even,dislike,care,beforehand,stop,curious,ignore,grumble,cry,would,gloat,fret,scold,listen,jaison,hell,not,hardly,hmmm,truthfully,boss,ever,admonish,deadpan,nobody,dumbfound,just,actually,think,moan,mortify,daydream,bother,recollect,casually,again,wearily,questioner,so,politely,he,believe,anyone,somebody,yell,presume,tickle,hypothetically,fantasize,scare,anything,love,upset,incredulous,instinctively,dare,surmise,you,should,dont,respond,admit,if,what,everything,terrify,someone,wish,shout,want,write,pout,clueless,nope,still,sneer,dread,like,something,everyone,could,cheerfully,valada,yet,always,kickbuttress452,okay,thoughtfully,blame,let,help,call,hedid,wouldnt,tweet,when,i,have,jokingly,hurt,scream,swear,candidly,valada,hallucinating,stammer,jinx,shabaz,speculate,exactly,dammit,sure,aloud,diss,chirp,anybody,squat,yes,need,enquire,voldetool,rhetorically,maybe,suppose,tersely,nt,resent,petrify,simply,critize,incredulously,anyway,anyhow,heck,coyly,jeez,exaggerate,disloyal,groan,anymore,sorry,recognize,stupid,depress,but,now,reconsider,sulk,speak,worry,ldquo,wont,paranoid,trwct,quietly,dryly,idolize,besides	' I had to ask someone what those letters stood for."
ask.v.65	ask	v	106,109	ask%2:32:04::/4	5	turn to,address,ask,query,question,interrogate	explain,wonder,complain,inquire,remember,know,talk,recall,tell,say,tease,answer,see,hate,interject,mutter,understand,forget,think,unsure,worry,hear,didnt,brag,quit,retort,embarrass,reply,sarcastically,decide,do,about,apologize,why,quip,never,misunderstand,then,loathe,demur,really,whine,even,dislike,care,beforehand,stop,curious,ignore,grumble,cry,would,gloat,fret,scold,listen,jaison,hell,not,hardly,hmmm,truthfully,boss,ever,admonish,deadpan,nobody,dumbfound,just,actually,think,moan,mortify,daydream,bother,recollect,casually,again,wearily,questioner,so,politely,he,believe,anyone,somebody,yell,presume,tickle,hypothetically,fantasize,scare,anything,love,upset,incredulous,instinctively,dare,surmise,you,should,dont,respond,admit,if,what,everything,terrify,someone,wish,shout,want,write,pout,clueless,nope,still,sneer,dread,like,something,everyone,could,cheerfully,valada,yet,always,kickbuttress452,okay,thoughtfully,blame,let,help,call,hedid,wouldnt,tweet,when,i,have,jokingly,hurt,scream,swear,candidly,valada,hallucinating,stammer,jinx,shabaz,speculate,exactly,dammit,sure,aloud,diss,chirp,anybody,squat,yes,need,enquire,voldetool,rhetorically,maybe,suppose,tersely,nt,resent,petrify,simply,critize,incredulously,anyway,anyhow,heck,coyly,jeez,exaggerate,disloyal,groan,anymore,sorry,recognize,stupid,depress,but,now,reconsider,sulk,speak,worry,ldquo,wont,paranoid,trwct,quietly,dryly,idolize,besides	Incredibly, the aliens don't have much more to say than that, and she can't seem to think of much more to ask.
ask.v.66	ask	v	239,244	ask%2:32:04::/4	3	turn to,address,ask,query,question,interrogate	answer,enquire,decide,advise,submit,arrange,instruct,remind,enquirer,apply,seek,request,inform,check,contact,beforehand,consult,select,invite,unsure,frequently,question,prefer,obtain,faqs,contacting,choose,questionnaire,suggestion,interview,detail,discuss,alternatively,enquiry,refuse,speculatively,prospective,wish,form,remember,need,answered,consultant,look,inquire,personally,straightaway,learndirect,require,if,you,q14,query,assess,yourselves,send,helpdesk,we,opt,ascertain,submitter,eligible,prince2,able,register,alqaeda,resubmit,divulge,information,get,will,registrant,serviceus,elearn,suitability,notify,revealweb,consultee,enter,response,questionaire,direct,prepare,vacancy,unable,customer,anonymously,reassure,find,bicon,wish,fill,leaflet,volunteer,yourself,happens,helpline,homesourcing,beg,rehouse,signer,lipread,suggestions,submission,answerable,q13,caller,funder,referral,reminder,promptly,ineligible,supervisor,requirement,01603,shortlisted,alqaeda,borrow,ecar,interviewers,happy,advisor,applying,providing,overcharge,individually,interviewer,skysurfer,nearest,opting,informing,alqaeda,hdra,exhibitor,delegate,reply,skysurfer,employee,asked,gradsoc,online,referrer,ingoer,write,tutors,cmhc,placements,ensure,keyfact,revisit,younkin,fht,01922,mailshot,advertise,occassionally,attach,fro,visitor,skysurfer,younkin,agcas,representative,webhosting,attender,regularly,politely,pal,valuer,conveyancer,childminding,accept,alopecia,moderator,immediately,timebank,offer,nextstep,disclose,appointments,membership,patients,greensweep,q11,freelancer,faq,proofread,surelet,jobseeker,q7,gradsoc,submit,waiversexpansion,contactable,join,musition,newsflash,tods,notify,sensitise	In the United States, according to a just-published survey of participation in the arts, fewer than 4 percent of the public claims to have attended an opera in the last year (and people probably exaggerate about this, just as they do when asked how often they have sex).
ask.v.67	ask	v	33,39	ask%2:32:02::/4	5	word,formulate,ask,phrase,articulate,give voice	explain,wonder,complain,inquire,remember,know,talk,recall,tell,say,tease,answer,see,hate,interject,mutter,understand,forget,think,unsure,worry,hear,didnt,brag,quit,retort,embarrass,reply,sarcastically,decide,do,about,apologize,why,quip,never,misunderstand,then,loathe,demur,really,whine,even,dislike,care,beforehand,stop,curious,ignore,grumble,cry,would,gloat,fret,scold,listen,jaison,hell,not,hardly,hmmm,truthfully,boss,ever,admonish,deadpan,nobody,dumbfound,just,actually,think,moan,mortify,daydream,bother,recollect,casually,again,wearily,questioner,so,politely,he,believe,anyone,somebody,yell,presume,tickle,hypothetically,fantasize,scare,anything,love,upset,incredulous,instinctively,dare,surmise,you,should,dont,respond,admit,if,what,everything,terrify,someone,wish,shout,want,write,pout,clueless,nope,still,sneer,dread,like,something,everyone,could,cheerfully,valada,yet,always,kickbuttress452,okay,thoughtfully,blame,let,help,call,hedid,wouldnt,tweet,when,i,have,jokingly,hurt,scream,swear,candidly,valada,hallucinating,stammer,jinx,shabaz,speculate,exactly,dammit,sure,aloud,diss,chirp,anybody,squat,yes,need,enquire,voldetool,rhetorically,maybe,suppose,tersely,nt,resent,petrify,simply,critize,incredulously,anyway,anyhow,heck,coyly,jeez,exaggerate,disloyal,groan,anymore,sorry,recognize,stupid,depress,but,now,reconsider,sulk,speak,worry,ldquo,wont,paranoid,trwct,quietly,dryly,idolize,besides	"It would be a good idea to stop asking when it was unforgivably late, or unforgivably early, to have left the Communist Party," Rorty writes.
ask.v.68	ask	v	58,62	ask%2:32:02::/4	5	word,formulate,ask,phrase,articulate,give voice	explain,wonder,complain,inquire,remember,know,talk,recall,tell,say,tease,answer,see,hate,interject,mutter,understand,forget,think,unsure,worry,hear,didnt,brag,quit,retort,embarrass,reply,sarcastically,decide,do,about,apologize,why,quip,never,misunderstand,then,loathe,demur,really,whine,even,dislike,care,beforehand,stop,curious,ignore,grumble,cry,would,gloat,fret,scold,listen,jaison,hell,not,hardly,hmmm,truthfully,boss,ever,admonish,deadpan,nobody,dumbfound,just,actually,think,moan,mortify,daydream,bother,recollect,casually,again,wearily,questioner,so,politely,he,believe,anyone,somebody,yell,presume,tickle,hypothetically,fantasize,scare,anything,love,upset,incredulous,instinctively,dare,surmise,you,should,dont,respond,admit,if,what,everything,terrify,someone,wish,shout,want,write,pout,clueless,nope,still,sneer,dread,like,something,everyone,could,cheerfully,valada,yet,always,kickbuttress452,okay,thoughtfully,blame,let,help,call,hedid,wouldnt,tweet,when,i,have,jokingly,hurt,scream,swear,candidly,valada,hallucinating,stammer,jinx,shabaz,speculate,exactly,dammit,sure,aloud,diss,chirp,anybody,squat,yes,need,enquire,voldetool,rhetorically,maybe,suppose,tersely,nt,resent,petrify,simply,critize,incredulously,anyway,anyhow,heck,coyly,jeez,exaggerate,disloyal,groan,anymore,sorry,recognize,stupid,depress,but,now,reconsider,sulk,speak,worry,ldquo,wont,paranoid,trwct,quietly,dryly,idolize,besides	Either the griper moves to the far end of the room, or he asks, "Why not just mow the lawn?
ask.v.69	ask	v	117,123	ask%2:32:02::/4	3	word,formulate,ask,phrase,articulate,give voice	answer,enquire,decide,advise,submit,arrange,instruct,remind,enquirer,apply,seek,request,inform,check,contact,beforehand,consult,select,invite,unsure,frequently,question,prefer,obtain,faqs,contacting,choose,questionnaire,suggestion,interview,detail,discuss,alternatively,enquiry,refuse,speculatively,prospective,wish,form,remember,need,answered,consultant,look,inquire,personally,straightaway,learndirect,require,if,you,q14,query,assess,yourselves,send,helpdesk,we,opt,ascertain,submitter,eligible,prince2,able,register,alqaeda,resubmit,divulge,information,get,will,registrant,serviceus,elearn,suitability,notify,revealweb,consultee,enter,response,questionaire,direct,prepare,vacancy,unable,customer,anonymously,reassure,find,bicon,wish,fill,leaflet,volunteer,yourself,happens,helpline,homesourcing,beg,rehouse,signer,lipread,suggestions,submission,answerable,q13,caller,funder,referral,reminder,promptly,ineligible,supervisor,requirement,01603,shortlisted,alqaeda,borrow,ecar,interviewers,happy,advisor,applying,providing,overcharge,individually,interviewer,skysurfer,nearest,opting,informing,alqaeda,hdra,exhibitor,delegate,reply,skysurfer,employee,asked,gradsoc,online,referrer,ingoer,write,tutors,cmhc,placements,ensure,keyfact,revisit,younkin,fht,01922,mailshot,advertise,occassionally,attach,fro,visitor,skysurfer,younkin,agcas,representative,webhosting,attender,regularly,politely,pal,valuer,conveyancer,childminding,accept,alopecia,moderator,immediately,timebank,offer,nextstep,disclose,appointments,membership,patients,greensweep,q11,freelancer,faq,proofread,surelet,jobseeker,q7,gradsoc,submit,waiversexpansion,contactable,join,musition,newsflash,tods,notify,sensitise	Your assignment--if you should decide to accept it--is to buy the book and read it cover to cover in preparation for asking questions.
ask.v.70	ask	v	92,97	ask%2:32:01::/4	1	ask,quest,solicit,bespeak,request,call for	explain,request,consider,today,inform,present,give,notify,urge,appear,defer,reportedly,examine,respond,clarify,instruct,ignore,decide,recommend,say,seek,summon,admonish,invite,suggest,indicate,refuse,personally,accept,allow,assure,prosecute,question,reconsider,expect,meanwhile,grant,have,afterward,initially,intervene,offer,authorise,determine,prepare,nonetheless,answer,order,however,admit,extradite,publicly,monday,submit,recently,but,nevertheless,advise,directly,announce,speak,reveal,petitioned,persuade,object,rescind,listen,indict,expedite,revisit,piafsky,the,wait,compel,appointment,repeatedly,refer,decline,consult,thursday,beforehand,rebuff,go,deserve,tap,why,authorize,scold,decide,call,berate,he,stand,also,comment,s,previously,stay,testify,ultimately,weigh,want,fail,defend,summon,hear,evidently,yet,imply,would,implore,prod,overrule,incline,faulted,defy,chastise,likewise,specifically,brief,refusal,disclose,whether,extradition,apologize,disregard,resign,hope,extraditon,bypass,withdraw,indeed,bring,merely,block,lobby,complain,commend,refuse,accede,assemble,revoke,grill,apologise,scrutinize,review,issue,try,mukasey,temporarily,ought,welcome,instruct,accordingly,shelve,satisfy,overrule,appoint,wednesday,affirm,presumably,complain,criticize,arvinda,although,rebuke,nicolin,withhold,aondoakaa,thank,stonewall,resubmit,clemency,that,remove,amega,decline,depart,gonzales,surrender,reverse,urgent,comey,mislead,argue,believe,travel,investigate,pniewski,pniewski,attend,chide,extend,challenge,reject,forwarded,investiation,testify,promptly,publicize	The LAT front reports that in 1995, a Clinton national security staffer named Sheila Heslin asked the CIA to provide intelligence on several U.S. citizens despite a presidential order banning the agency from doing so.
