context_id	target	target_pos	target_position	gold_sense_ids	predict_sense_ids	golden_related	predict_related	context
add.v.88	add	v	73,79	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		The Statewide Steering Committee has recently expanded its membership by adding members of the PLS Steering Committee which includes representatives of the Pennsylvania Clients Council.
add.v.89	add	v	99,102	add%2:40:00::/4		instill,tinsel,lend,contribute,modify,bestow,bring,add,throw in,impart,factor,transfuse,alter,change		The brave men, living and dead, who struggled here have consecrated it far above our poor power to add or detract.
add.v.90	add	v	25,30	add%2:32:01::/4		insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say		When I didn't answer, he added in big letters: "It was a great mission, and it succeeded."
add.v.91	add	v	30,33	add%2:32:01::/4		insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say		Bob's daughters, we hasten to add, were infants at the time, and his column is an argument against "Ferberizing"--the near-universal American practice of training babies to sleep alone by ignoring their tears of loneliness and terror.
add.v.92	add	v	40,45	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		Bond estimated that the King fees alone added between $10 and $15 to the price of his book.
add.v.93	add	v	87,93	add%2:32:01::/4		insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say		Ecological models are far more complex than traditional fisheries models, says Csirke, adding that more model variables make it more difficult to apply to fisheries, an industry whose focus is, understandably, not conservation.
add.v.94	add	v	24,29	add%2:40:00::/4,add%2:30:00::/2		add on,contribute,bring,string up,fortify,throw in,paint the lily,butylate,transfuse,milk,instill,tinsel,enrich,put on,mark,increase,mix,add,combine,adjoin,stud,impart,include,alter,inject,concatenate,gild the lily,string,lend,mix in,factor,modify,bestow,compound,change,punctuate,work in,button,qualify,supplement,welt,intercalate		Department of Labor has added teeth to its efforts to eliminate the wage gap between the genders.
add.v.95	add	v	43,49	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		Research staff do not have to contend with adding a screening test to an already lengthy list of clinical care duties.
add.v.96	add	v	26,29	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		You can, you can probably add a whole chapter in the report of my use of the word matriarch.
add.v.97	add	v	98,103	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		On the internal CIA draft of the Blue Sky memorandum, Deputy Director for Operations James Pavitt added a handwritten note that he posed no objection if the memorandum was for transition discussion purposes, but "I do not believe a proposal of this magnitude should be on the table for implementation" so late in the Clinton administration.
add.v.98	add	v	15,20	add%2:32:01::/4		insert,sneak in,supply,slip in,stick in,toss in,add,state,append,tell,say		The police, it added, must be kept "in pace with the galloping pace of high-tech in brilliantly planned and executed operations which could transform electronic gadgetry into burglar's tools when the 20 th century is in its last gasp."
add.v.99	add	v	125,130	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		Scheduled to launch Dec. 1, Workingfamilies.com will offer all the features of a traditional Internet service provider, plus added facilities to make it easy for members to contact elected officials and corporations.
add.v.100	add	v	60,66	add%2:30:00::/4		concatenate,gild the lily,string,mix in,add on,modify,qualify,string up,fortify,compound,paint the lily,butylate,put on,milk,punctuate,work in,button,mark,increase,mix,add,supplement,combine,adjoin,stud,enrich,welt,include,intercalate,inject		The district attorney wants to justify the death penalty by adding an additional felony charge, such as kidnapping.
appear.v.1	appear	v	59,65	appear%2:30:00::/4		sally out,emerge,pop up,show,spring to mind,re-emerge,surface,wash up,turn up,crop up,crop out,appear,flash,come out,roll in,come to mind,basset,come to hand,rush out,outcrop,break through,come to light,break,pop,leap out,peep,burst out,burst forth,show up,pop out,push through,reappear,come on,manifest,erupt,turn out,come through		Tone it down a tad, or at least bring a froth cup when you appear before cameras.)
appear.v.2	appear	v	114,121	appear%2:30:00::/4,appear%2:36:00::/2		sally out,emerge,execute,leap out,show,spring to mind,re-emerge,surface,wash up,manifest,peep,crop out,appear,perform,flash,come out,roll in,come to mind,basset,do,come to hand,rush out,outcrop,break through,come to light,break,pop,pop up,crop up,burst out,burst forth,show up,pop out,push through,reappear,come on,turn up,erupt,turn out,come through		There is, the narrator answers as the HRC logo (a yellow equal sign, re-emphasizing how mainstream this cause is) appears on-screen: Call the Human Rights Campaign, toll free.
appear.v.3	appear	v	67,76	appear%2:36:00::/4,appear%2:30:00::/2		sally out,emerge,pop up,show,spring to mind,re-emerge,surface,wash up,turn up,crop up,crop out,appear,perform,flash,come out,roll in,come to mind,basset,do,come to hand,pop out,rush out,outcrop,break through,come to light,break,pop,leap out,peep,burst out,burst forth,show up,execute,push through,reappear,come on,manifest,erupt,turn out,come through		First, there was the critical moment of moral doubt: The day after appearing on Nightline , Fitzsimmons says, he felt "physically ill.
appear.v.4	appear	v	78,86	appear%2:39:00::/4		be,stick out,look,feel,rise,loom,jump,beam,lift,leap out,come across,radiate,seem,glitter,rear,glisten,sound,jump out,cut,appear,glint,make,pass off,gleam,stand out,glow,shine		Using GAPDH mRNA expression as a control, expression of Abcg5 and Abcg8 mRNAs appeared to be increased in liver from SHR compared to Sprague Dawley (Fig.
appear.v.5	appear	v	54,62	appear%2:30:01::/4		materialize,happen,come out,appear,materialise		Would I feel different if this sexy plus-50 cavalcade appeared in People magazine?
appear.v.6	appear	v	69,75	appear%2:30:01::/4		materialize,happen,come out,appear,materialise		Slate mail server have meant that many responses arrived too late to appear in the quiz.
appear.v.7	appear	v	73,79	appear%2:30:02::/4		gleam,come along,fulminate,occur,appear		White clapboard walls, black shutters, and pedimented porches started to appear in McKim, Mead & White houses.
appear.v.8	appear	v	40,46	appear%2:39:00::/4		be,stick out,look,feel,rise,loom,jump,beam,lift,leap out,come across,radiate,seem,glitter,rear,glisten,sound,jump out,cut,appear,glint,make,pass off,gleam,stand out,glow,shine		The benefits of these reductions do not appear to have been monetized in the analysis.
appear.v.9	appear	v	15,22	appear%2:30:00::/2,appear%2:30:02::/4		sally out,emerge,leap out,show,spring to mind,fulminate,re-emerge,come along,surface,wash up,manifest,peep,crop out,appear,gleam,flash,come out,occur,roll in,come to mind,basset,come to hand,rush out,outcrop,break through,come to light,break,pop,pop up,crop up,burst out,burst forth,show up,pop out,push through,reappear,come on,turn up,erupt,turn out,come through		She habitually appears late at night, to men who are out alone, some intentionally, others innocently on their way home from work.
appear.v.10	appear	v	23,31	appear%2:39:01::/4		be,seem,appear		and then uh it it's it appeared that maybe it probably wasn't the neighbor
appear.v.11	appear	v	47,54	appear%2:39:00::/4		be,stick out,look,feel,rise,loom,jump,beam,lift,leap out,come across,radiate,seem,glitter,rear,glisten,sound,jump out,cut,appear,glint,make,pass off,gleam,stand out,glow,shine		Indeed, a well-formed lockstitch is smooth and appears the same when viewed from either the top or bottom ply.
appear.v.12	appear	v	78,86	appear%2:39:00::/4		be,stick out,look,feel,rise,loom,jump,beam,lift,leap out,come across,radiate,seem,glitter,rear,glisten,sound,jump out,cut,appear,glint,make,pass off,gleam,stand out,glow,shine		Cy and Vyv spent an hour before dinner conferring with MonaLisa and Novy, who appeared much assured by the conversation.
appear.v.13	appear	v	176,182	appear%2:30:02::/2,appear%2:30:00::/4		sally out,emerge,pop up,show,spring to mind,come on,re-emerge,come along,surface,wash up,turn up,occur,crop out,appear,gleam,flash,come out,roll in,come to mind,basset,come to hand,rush out,crop up,outcrop,break through,come to light,break,pop,leap out,peep,burst out,burst forth,show up,pop out,push through,reappear,fulminate,manifest,erupt,turn out,come through		well uh i think she's mostly German Shepherd uh she was uh uh a person lives across the street from me uh brought her home from work because a coworker of hers uh had this dog appear on its front doorstep somebody somebody abandoned her and she's only about oh six between six and eight six to eight weeks old
appear.v.14	appear	v	29,36	appear%2:30:00::/4,appear%2:30:01::/1		sally out,emerge,leap out,show,spring to mind,re-emerge,surface,wash up,happen,manifest,peep,crop out,appear,flash,come out,roll in,come to mind,basset,come to hand,rush out,outcrop,break through,come to light,break,pop,pop up,materialise,crop up,burst out,burst forth,show up,materialize,pop out,push through,reappear,come on,turn up,erupt,turn out,come through		As this occurs, each species appears in an increasing number of clauses, so as C/V increases, at some point the satisfiability of the Ksat system went from easy to hard.
appear.v.15	appear	v	21,28	appear%2:30:01::/4		materialize,happen,come out,appear,materialise		The reference to God appears in neither of the drafts that his assistants, John Hay and John Nicolay, said were the prepared texts.
